kɔm,1724
ɔmɑ̃,406
mɑ̃s,92
ɑ̃sə,365
səm,130
əmɑ̃,1004
mɑ̃,,354
djø,2295
kʀe,208
ʀé,4011
éa,251
ləs,9086
sjœ,234
tɛʀ,5951
ɛʀʀ,1468
ʀʀ.,193
ét,3682
́tɛ,5734
ɛ̃fɔ,54
fɔʀ,610
ɔʀm,227
vid,27
id:,1
avɛ,1597
dəs,5383
té,1106
én,706
́ne,208
nè,177
èb,68
̀bʀ,68
bʀə,428
ʀəs,1068
syʀ,2484
yʀf,17
ʀfa,18
faz,265
l`a,1674
`ab,335
abi,772
bî,21
îm,76
̂mə,718
mə,,269
l`ɛ,370
`ɛs,1442
ɛsp,164
spʀ,117
pʀi,1198
muv,10
uvɛ,286
o-d,177
-dɛ,156
dɛs,422
ɛsy,224
əo.,56
di:,1505
lym,84
ymi,141
mie,199
iè,1330
èʀ,4286
̀ʀə,2499
swa,793
wa!,149
fy.,4
bɔn,81
ɔn;,21
sé,1391
ép,1684
́pa,218
paʀ,4522
aʀa,624
d`a,1667
`av,506
avə,1903
vək,1804
əs.,380
apə,412
pəl,278
əla,422
ʒuʀ,1746
uʀ,,323
nɥi,220
ɥi.,297
ɛ̃si,541
si,,120
waʀ,837
aʀ,,439
mat,317
atɛ̃,225
tɛ̃:,9
pʀɑ̃,680
ʀɑ̃j,253
ɑ̃jɛ,256
jɛʀ,989
uʀ.,216
k`i,1810
`il,1966
́tɑ̃,268
tɑ̃d,509
ɑ̃dy,350
ɑ̃tʀ,1154
tʀə,1300
əo,,171
k`ɛ,1104
`ɛl,264
l`e,517
`é,1335
dy,,37
ɛsu,38
dy.,10
səl,1161
si.,62
sjɛ,362
jɛl,180
ɛl.,136
sək,241
əkɔ̃,139
ʀas,507
asɑ̃,519
sɑ̃b,537
ɑ̃bl,578
blɑ̃,77
sœl,238
ljø,795
jø,,864
sɛk,76
aʀɛ,67
ʀɛs,1147
ɛs.,79
ʀʀ,,260
`am,107
ama,438
mɛʀ,264
ɛʀ.,306
bɔ̃.,25
pɥi,919
ɥis,1041
pʀɔ,1340
ʀɔd,130
ɔdɥ,69
dɥi,203
ɥiz,118
vɛʀ,1279
ɛʀd,138
ʀdy,42
dyʀ,126
yʀ,,224
`ɛʀ,182
ɛʀb,56
pɔʀ,1106
ɔʀt,1574
ʀtɑ̃,97
ɑ̃s,,378
aʀb,121
ʀbʀ,81
fʀɥ,68
ʀɥi,340
isj,218
dɔn,1652
ɔnɑ̃,130
əlɔ̃,469
lœʀ,2908
ɛse,362
sè,283
ès,1455
̀sə,78
aia,84
ian,161
ant,162
izi,219
sə,,252
sə.,112
tʀw,439
ʀwa,2902
waz,1079
azi,1073
zie,289
èm,542
̀mə,541
min,303
inɛ,53
nɛʀ,73
dɑ̃s,3546
ɛl,,256
puʀ,4082
aʀə,112
ʀəʀ,596
ɥi;,69
waj,392
ajɛ̃,104
siɲ,255
maʀ,708
aʀk,130
ʀkə,7
kəʀ,134
́pɔ,60
pɔk,28
ɔk,,57
ɑne,284
né,1330
éə,2883
́əs,679
əs;,131
sɛʀ,1957
ɛʀv,1535
ʀvɑ̃,145
ék,911
́kl,143
klɛ,31
lɛʀ,108
ɛʀə,37
ɡʀɑ̃,541
ʀɑ̃d,1569
ɑ̃ds,239
ɛʀ,,648
ply,640
lys,625
pʀe,1794
és,2380
́si,205
sid,119
idə,52
dəʀ,228
pət,125
əti,219
osi,409
́tw,21
twa,1447
aj.,16
pla,467
laç,83
aça,76
ɥi,,426
kat,927
atʀ,417
tʀi,508
ʀie,559
isɑ̃,648
abɔ̃,61
bɔ̃d,61
ɔ̃dɑ̃,63
ani,241
nim,124
imo,68
viv,270
ivɑ̃,184
vɑ̃,,48
azə,197
zəo,53
vɔl,136
ɔlɑ̃,62
pwa,130
was,116
asɔ̃,49
mœv,3
œvɑ̃,23
ziʀ,107
iʀɑ̃,1308
sə;,26
azo,26
eé,2
bé,796
́ni,298
ni,,73
dis,683
sɑ̃:,218
soi,42
oiɛ,118
iɛz,102
fé,162
́kɔ̃,31
kɔ̃,,29
myl,294
ylt,199
lti,124
tip,58
ipl,59
plj,57
ljɛ,240
jɛ,,51
ʀɑ̃p,132
ɑ̃pl,197
pli,294
lis,478
isɛ,120
ɛʀ;,83
ljɛ̃,34
sɛ̃k,198
ɛ̃ki,48
kie,178
́te,1022
te,,44
ʀɛp,104
ɛpt,205
pti,318
til,47
ʀʀɛ,70
ɛst,596
stʀ,294
tʀ,,95
fɛz,89
ɛzɔ̃,1436
l`ɔ,1085
`ɔm,321
nɔt,298
ɔtʀ,664
ima,155
maʒ,155
aʒ,,173
ɛsɑ̃,257
lɑ̃s,172
dɔm,104
ɔmi,276
tut,1038
ɑ̃pɑ̃,18
pɑ̃t,27
l`i,108
`im,17
fɑm,700
ɑmə,762
mə.,96
`as,748
asy,80
syʒ,110
yʒɛ,112
ʒɛt,89
ɛti,30
tis,168
sɛ;,5
mal,559
vwa,1681
zi,,506
lɥi,2645
`aʀ,903
ɑ̃s:,17
səʀ,1750
əʀa,3290
vɔt,372
nuʀ,92
uʀʀ,308
ʀʀi,697
ʀit,441
ity,257
tyʀ,329
yʀ.,144
suf,94
ufl,40
vi,,401
ɛʀt,184
tʀe,629
ʀè,2173
siɡ,29
iɡz,100
ɡzi,118
fyʀ,298
yʀɑ̃,407
aʃə,227
ʃəv,184
əve,100
vé,590
aʀm,717
ʀme,336
mé,717
́ə.,223
əva,239
sɛp,531
tie,425
ɔœv,98
œvʀ,98
vʀ,,65
fɛt,172
ɛt:,6
ʀəp,178
əpɔ,49
pɔz,207
ɔza,145
ɛt.,56
sɑ̃k,214
ɑ̃kt,214
kti,159
tif,254
ifj,160
fja,34
ja,,336
aʀs,426
k`ɑ̃,17
ée,45
́é,44
fɛs,314
sɑ̃.,55
ɔʀi,77
ʀiʒ,47
iʒi,3
ʒin,11
kɑ̃d,504
́s.,127
lɔʀ,1023
ɔʀs,780
ʀsk,494
l`E,4345
`É,4978
Ét,4576
ɛʀn,5070
ʀnə,4702
nəl,4548
jœ,,149
okœ̃,127
ʀby,2
bys,77
yst,366
ʃɑ̃p,207
ɑ̃ps,388
n`e,125
ɑ̃kɔ,315
kɔʀ,833
oky,84
kyn,103
ʒɛʀ,174
ɛʀm,351
ʀmɛ,41
ɔʀ:,54
kaʀ,1561
n`a,314
pas,2102
plœ,105
lœv,115
œvw,12
n`i,261
pɔɛ̃,1322
d`ɔ,455
kyl,86
tiv,63
ivə,60
vəʀ,496
sɔl,231
ɔl.,45
mɛs,1025
vap,3
apœ,3
pœʀ,96
s`e,393
él,1278
́lə,87
ləv,387
aʀʀ,592
ʀʀɔ,36
ʀɔz,16
ʀma,63
pus,161
usi,70
sie,209
fla,15
səs,2368
naʀ,16
aʀi,388
ʀin,94
dəv,1330
əvɛ̃,231
êt,1220
̂tʀ,584
vɑ̃.,39
plɑ̃,114
lɑ̃t,107
ɑ̃ta,147
ʒaʀ,55
aʀd,603
ʀdɛ̃,208
Éd,121
́dɑ̃,15
dɑ̃,,110
kô,336
ôt,480
̂te,389
`ɔʀ,672
ɔʀj,121
ʀjɛ̃,323
