
pr,89
pro,58
rod͡ʑ,55
od͡ʑe,55
d͡ʑek,55
ekʈ,90
kʈə,56
ɡuʈ,74
uʈe,76
ʈen,76
enb,74
nbə,78
bər,108
ərɡ,119
rɡə,122
iːbu,8
buk,12
ऑpʰə,16
b̤əɡ,26
əɡv,27
ɡvə,40
vəd,24
ədə,22
dəɡ,4
əɡiː,13
ɡiːt,25
iːtaː,9
anaː,7
naːm,22
aːmi,2
mik,27
dvaː,53
vaːr,64
aːre,120
re
,25
e

,20


ɦ,2

ɦe,59
iːpu,15
pus,23
ust,25
stə,49
tək,31
vin,27
inaː,28
naːɕ,23
aːɕu,2
ɕul,13
ulk,13
lkə,13
aːɳi,882
koʈʰ,8
oʈʰe,10
ʈʰeɦ,12
eɦiː,36
koɳ,157
oɳaː,28
ɳaːt͡ɕ,46
aːt͡ɕj,310
t͡ɕjaː,530
jaːɦ,39
aːɦiː,432
vaːp,27
aːpr,52
praː,77
raːs,19
aːsaː,247
saːʈʰ,253
aːʈʰiː,252
aːɦe,594
ɦe
,255
e
d͡ʑ,64

d͡ʑə,48
d͡ʑəv,33
əvə,51
vəɭ,39
əɭə,124
ɭəd͡ʑ,6
əd͡ʑə,66
oɳt,84
ɳte,27
teɦ,18
nir,69
irb,5
rbə,4
bən,66
ənd̤,36
nd̤ə,29
naːɦ,301
ɦiːt,37
tum,104
umɦ,81
mɦiː,74
kəॉ,29
əॉp,24
ॉpiː,24
kər,703
əruː,97
ɕək,100
əkt,118
ktaː,53
deuː,6
kin,192
inv,191
nvaː,196
vaː
,39
aː
s,32

sə,140
səm,151
əmaː,113
maːv,15
aːvi,10
viʂ,16
iʂʈ,18
ʂʈə,60
prə,430
rək,179
əkl,36
klp,36
lpə,27
pər,213
ərv,354
rvaː,93
vaːn,109
aːnj,15
njaː,40
jaːt͡ɕ,345
aʈiː,22
ʈiːn,33
iːnn,10
nnu,2
nus,20
usaː,14
saːr,55
pun,55
unɦ,46
nɦaː,55
raː
,67
aː
j,20

jaː,46
uks,11
ksə,5
səɦ,104
vər,276
ऑnə,5
nəl,4
əlaː,113
laːi,4
aːin,5
in
,4
n

,5



,94


ɕ,1

ɕiː,1
ɕiːr,30
iːrʂ,20
rʂə,22
ʂək,20
ədɡ,27
dɡiː,21
taː
,56
aː

,23


l,1

le,1
lekʰ,12
ekʰə,2
kʰək,1
nin,6
naːv,31
aːviː,14
viː
,6
iː

,16


a,13

an,14
anu,20
nuv,4
uvaː,15
vaːd,28
aːdə,17
dək,4
sər,338
eɖv,4
ɖvi,5
arə,2
rən,28
ənॉ,2
nॉl,2
ॉlɖ,2
lɖə,7
ɖə
,8
ə

,11


p,13

po,1
pos,7
osʈ,7
sʈi,3
ʈiŋ,5
iŋɡ,21
ŋɡə,21
taːr,19
aːriː,32
riːkʰ,2
d͡ʑuːn,20
#
p,1
əkaː,129
kaːɕ,42
aːɕə,37
ɕən,48
nov,1
ovɦ,5
vɦe,4
ɦem,3
emb,3
mbə,17
rətʰ,15
ətʰə,10
tʰəm,10
sʈə,22
d͡ʑaːn,9
aːne,216
nev,1
evaː,82


i,1

iŋ,2
ŋɡr,9
ɡrə,16
rəd͡ʑ,16
əd͡ʑiː,20
b̤aːʂ,12
aːʂaː,1
ʂaː
,1


v,6

və,13
ərɳ,225
rɳə,98
sən,131
ənt͡ɕ,8
nt͡ɕə,16
enk,1
nko,1
koɖ,2
oɖi,1
ɖiŋ,4
lpaː,18
paːt͡ɕ,30
aːt͡ɕiː,142
sur,27
uru,69
ruv,12
vaːt,44
***,7
**
,3
*

,2


d͡ʑ,2

d͡ʑe,79
d͡ʑes,4
esiː,2
baːj,6
aːjr,3
jrs,3
rsə,8
irm,24
rmi,30
mit,22
ɦen,3
ens,2
nsə,38
sət͡ɕ,4
ət͡ɕiː,17
aːvr̩,13
vr̩t,17
r̩tt,17
ttiː,24
tiː
,31


d,1

də,9
də
,11
ə
ɡ,9

ɡaː,5
ɡaːɳ,5
aːɳe,48
aːkaː,39
aːɕiː,39
ɕiːj,1
iːj
,5
j
k,2

ki,36
aː
b̤,5

b̤ə,9
aː
m,55

mə,61
məɦ,53
əɦaː,119
ɦaːb̤,4
aːb̤aː,7
b̤aːr,28
aːrt,27
rtaː,114
taːt,214
aːtiː,58
tiːl,74
iːl
,44
l
a,3

ar,34
ard͡ʑ,62
rd͡ʑu,62
d͡ʑun,70
unaː,60
naːt͡ɕ,70
aːt͡ɕe,183
rəv,54
vət͡ɕ,14
ət͡ɕə,39
t͡ɕən,26
asl,33
slj,16
ljaː,151
jaːn,342
ne
,37
e
b̤,6

b̤aː,6
taːt͡ɕ,20
aːt͡ɕaː,161
pri,36
rin,5
ins,6
rvo,31
vot͡ɕ,25
ot͡ɕt͡ɕ,25
t͡ɕt͡ɕə,44
raːɳ,15
aːɳiː,32
ɳiː
,7
iː
k,31

kr̩,48
kr̩ʂ,59
r̩ʂɳ,56
ʂɳaː,53
ruːp,46
uːpaː,26
paːkʰ,2
aːkʰaː,4
kʰaːl,27
aːliː,32
liː
,19


s,7
əns,38
nsk,20
skr̩,9
kr̩t,74
əntʰ,3
ntʰaː,1
tʰaːt,2
aːtuː,25
tuːn,45
aːdi,13
dit,13
it
,26
t
d,9

dv,3
e
s,55

nj,2
njuː,3
jəॉ,1
əॉr,13
ॉrk,1
rkə,24
kə
,3
ə
ʈ,1

ʈr,4
ʈru,2
rus,1
usl,2
slo,2
lov,1
vɦə,27
ɦəॅ,3
əॅn,9
ॅns,1
əॉm,6
ॉmb,2
mbaː,3
li
,1
aːt͡ɕə,33
t͡ɕəv,11
əvaː,45
maːr,140
aːrɡ,41
ɡə
,8
ə
१,1

१९,1
१९०,1
९००,1
००
,1
०

,1
əmr,12
mrp,4
rpə,18
pəɳ,153
əɳ
,27
ɳ

,3


b̤,1
taːk,3
aːkə,9
kəɖ,21
əɖe,17
ɖe
,7


t,2

tə,41
tər,151
apr,17
rət,165
əti,16
tim,6
uts,6
tsaː,4
saːɦ,9
aːɦv,1
ɦvə,1
ərd̤,2
rd̤ə,2
d̤ək,10
aːʂə,6
ʂəɳ,8
vaːt͡ɕ,55
t͡ɕəl,20
əle,94
e
k,77
ʂɳə,12
raːd͡ʑ,122
aːd͡ʑə,99
d͡ʑək,64
əku,60
kum,58
umaː,63
aːnn,145
nniː,45
d̤ər,46
ərl,12
rle,39
ətj,100
tje,44
jek,38
ekaː,34
kel,159
ele,187
le
,112
e
m,57

mɦ,21
mɦə,127
ɦəɳ,125
əɳuː,67
ɳuːn,93
tjaː,611
ɕəɦ,37
ɦaːɳ,37
aːɳp,19
ɳpə,19
jetʰ,46
etʰe,68
liɦ,2
iɦi,7
ɦil,32
ile,69
ləp,13
əpl,6
ple,18
lel,175
rəɦ,83
əɦs,18
ɦsj,16
sjə,15
jə
,32
ə
i,5
ŋɡl,71
ɡlə,3
lən,30
ənɖ,23
nɖs,1
ɖsaː,2
are,3
aːmə,32
mət͡ɕ,55
ət͡ɕj,49
aːrə,77
məl,109
tit,21
itk,15
tkiː,2
kiːt͡ɕ,15
iːt͡ɕə,25
rij,79
ij
,4
j

,3


e,4

eɖ,2
arn,2
rno,2
nol,2
olɖ,5
rəs,26
əst,62
staː,22
taːv,16
aːvn,8
vnaː,44
naː
,41
aː
ɦ,28

ɦiː,6
əsi,6
sid,13
idd̤,13
dd̤ə,59
adb̤,7
db̤uː,3
b̤uːt,16
kəv,16
əvi,65
vit,85
itaː,12
ɦaːv,8
aːvj,11
vjaː,35
b̤iːʂ,8
iːʂm,8
ʂmə,5
ɦaːn,33
ɦin,6
ind,43
nduː,2
ɦaːk,3
kaːv,6
vaːm,34
aːmd̤,20
md̤j,70
d̤je,124
aːɖ̤ə,4
ɖ̤əɭ,4
ɭət,42
əte,67
taːm,9
məd̤,74
əd̤j,66
jaːl,95
aːlaː,217
rət͡ɕ,33
nɖə,21
lok,28
okp,2
kpr,3
ijt,3
