iŋǀ,128
ŋǀw,19
ǀwa,24
wad,28
adi,41
jok,66
oku,1888
kuz,378
uza,343
zal,170
alw,106
lwa,688
kuk,169
uka,442
kad͡ʒ,113
ad͡ʒe,41
d͡ʒes,635
esu,649
kri,76
ris,277
ist,191
stu,79
ind,547
ndo,353
dod,386
oda,403
dan,305
ana,811
kad,90
ada,68
dav,50
avi,54
vid,50
ide,91
kaa,35
aaɓ,19
aɓr,43
ɓra,41
rah,40
aha,120
ham,273
ama,1218
uaɓ,26
waz,262
aza,420
ala,895
uis,25
isa,777
sak,40
aka,906
ud͡ʒa,33
d͡ʒak,57
ako,73
koɓ,73
oɓe,101
ud͡ʒu,25
d͡ʒud,195
uda,201
naɓ,460
aɓa,3171
ɓaf,523
afo,41
fow,87
owa,227
waɓ,830
aɓo,639
ofa,23
far,97
are,51
res,4
esi,802
noz,6
oza,98
zar,46
ara,25
kut,2
uta,1
tam,7
mar,96
ari,234
ufa,112
ues,2
sir,10
iro,5
rom,9
omu,346
uar,4
ram,5
amu,290
uam,4
ami,504
min,238
ina,651
nad,6
daɓ,55
una,289
nas,145
aso,111
son,106
oni,404
usa,279
sal,140
ali,579
lim,64
imo,92
mon,163
uɓo,624
ɓow,6
was,249
asi,387
kur,3
ura,2
rakʰ,3
akʰa,90
kʰaɓ,3
aɓi,272
uoɓ,2
ɓed,23
ede,48
uru,2
rutʰ,1
utʰe,218
ud͡ʒe,567
esa,362
saj,83
aji,539
iŋk,358
ŋko,422
kos,408
osi,570
uso,204
sol,18
olo,109
lom,95
omo,113
kum,328
umk,34
mka,41
kau,1
aur,1
uri,2
rij,134
ija,837
uro,3
roɓ,5
oɓo,83
wam,500
ɓij,11
uas,2
asa,83
saf,19
afa,186
ud͡ʒo,96
d͡ʒos,41
osa,34
fat,2
ati,13
d͡ʒor,18
ora,43
uoz,2
ozi,26
zij,223
d͡ʒotʰ,2
otʰa,47
tʰam,15
uak,4
kaz,264
azi,753
uhe,36
hez,2
eze,132
zek,121
eki,242
kij,25
uma,1021
man,354
ase,718
amo,34
sij,163
d͡ʒek,7
eko,19
kon,17
nij,219
ŋes,161
sikʰ,271
ikʰa,223
kʰatʰ,149
atʰi,2065
sok,85
kutʰ,925
utʰu,90
tʰuɲ,31
uɲd͡ʒ,86
ɲd͡ʒe,317
d͡ʒel,7
elw,486
eɓa,119
ɓaɓ,796
ɓil,151
ilo,225
lon,65
kwa,1652
watʰ,1124
emv,90
mva,89
kok,62
lat,58
tij,23
ije,113
jel,181
eli,717
uzo,66
zor,5
oro,4
oɓa,134
aɓe,710
ɓel,161
iju,45
jud,4
udi,57
uel,34
lij,86
jak,660
aki,55
kim,90
imi,382
uaz,2
azo,71
ori,7
sad,17
ado,107
dok,7
oki,22
ele,1049
lej,387
eja,109
jaz,97
matʰ,73
atʰa,416
tʰan,282
ani,1188
ose,127
sef,70
efa,58
kam,114
ŋuj,99
uje,762
otʰi,145
tʰiw,97
iwa,197
ukr,51
ziɲ,155
iɲd͡ʒ,20
ɲd͡ʒa,258
d͡ʒal,167
alo,711
lok,123
oke,116
izi,798
ziz,90
izu,70
zuk,54
uku,2501
kul,1341
ulw,205
wan,371
ane,798
zoŋ,60
oŋk,643
ŋke,648
ezi,1006
zis,111
isu,21
suk,365
uke,325
kel,432
ela,1688
kua,6
kud,63
iji,184
jiz,86
jiʃ,94
iʃu,85
ʃum,190
umi,299
nan,177
nez,222
eku,397
lwe,396
wen,975
eni,1438
uni,228
nin,349
ese,562
sem,127
emi,257
mis,167
ise,463
sel,207
ɓeŋ,103
eŋa,319
ŋak,181
kaɬ,27
aɬa,157
ɬaŋ,73
aŋa,688
ŋan,117
waf,142
afu,391
fuɲ,7
uɲa,38
ɲan,133
anw,58
nwa,31
ekʰu,89
kʰul,882
ule,482
lel,518
ŋom,169
moj,174
oja,195
oŋǀ,80
ŋǀ̤,187
ǀ̤w,205
̤we,131
wel,278
kepʰ,789
epʰa,811
jakʰ,221
akʰe,753
eŋu,51
ŋum,167
umu,294
mun,395
unt,384
ntu,590
olu,74
luŋ,629
uŋi,175
ŋil,101
ile,1320
ejo,494
ŋatʰ,85
and,496
ndi,610
umtʰ,45
mtʰe,69
tʰel,307
iɬa,183
ɬaz,6
waj,737
aje,918
jef,11
efu,68
fun,605
uml,30
mla,68
laɬ,91
ŋas,168
ses,121
saz,26
zin,544
inɮ,158
nɮa,278
ŋal,365
lokʰ,548
okʰo,407
bek,270
eka,604
iŋe,232
ŋel,185
elo,264
los,71
jeŋ,72
eŋk,162
jaɓ,126
ɓon,554
ona,1258
nak,280
kal,174
kuj,876
ŋepʰ,8
epʰu,80
pʰupʰ,10
upʰo,28
itʰi,333
uŋe,141
saɓ,235
mtʰa,38
tʰatʰ,179
kakʰ,165
akʰo,752
ŋok,1042
kuɓ,2428
uɓa,1854
aku,1309
kukʰ,469
ukʰu,246
wej,71
kuŋ,396
uŋo,58
zak,293
uji,267
jiǃ,10
iǃa,27
ǃam,24
amb,833
mbe,231
iɡa,90
ɡam,143
utʰi,822
kus,282
