anf,103
nfa,72
faŋ,52
aŋk,1024
ʃuːf,9
ɡɔt,3499
hɪm,650
ɪmeː,509
meːl,817
ʊnt,44711
əʀd,4431
ʀdə,4881
diːə,14351
vɑːʀ,4127
vüʃ,521
üʃt,668
leːʀ,207
fɪn,376
ɪns,1051
nst,879
stɐ,1300
auf,6031
tiːeː,195
iːeːf,91
eːfə,72
ɡaɪ,319
aɪs,979
ɪst,8266
ɔteː,927
teːs,1292
ʃvɛ,168
vɛp,9
ɛpt,113
ptə,987
deːm,6196
vas,720
asɐ,593
ʃpʀ,5975
pʀɑː,4679
ʀɑːx,4490
vəʀ,4167
lɪx,371
ɪxt,9618
vaʀ,1406
aʀt,1437
dɑːs,15159
ɡuːt,576
ʃiːt,57
foːn,5376
stə,2671
təʀ,2965
əʀn,5973
ʀniː,222
niːs,432
nan,407
ant,5345
ntə,2094
tɑːk,594
nax,736
axt,3195
aus,5257
ɑːbə,3409
bən,7491
ənt,1893
mɔʀ,480
ɔʀɡ,634
ʀɡə,1403
ɡən,7701
əʀs,3732
ʀst,2730
ain,30044
inə,10818
fɛs,330
ɛst,2476
t͡sviː,242
viːʃ,206
iːʃə,452
ʃən,1113
dən,19518
asə,1351
səʀ,857
zai,10179
əʀʃ,782
ʀʃiː,72
max,1456
xtə,3666
ntɐ,1727
übɐ,2279
ɡeːʃ,701
eːʃɑː,173
als,2122
lsoː,1193
and,3421
ndə,7612
dəʀ,4839
əʀə,910
zam,500
aml,60
mlə,28
ziːx,3073
beːs,354
eːsɔ,64
sɔn,128
ɔnd,851
Öʀ,11
̈ʀt,11
ʀtɐ,58
mɑːn,1396
tʀɔ,278
ʀɔk,190
ɔkə,81
kən,1940
ənə,1053
zeːə,483
mlʊ,23
lʊŋ,30
ʊŋk,902
meːʀ,1024
las,1268
aʊf,1209
ʊfɡ,335
fɡeː,207
ɡeːə,1133
eːən,2198
kʀɑː,345
ʀɑːs,193
kʀa,651
ʀau,1394
aut,601
eːsɑː,131
sɑːm,186
ɑːmə,1548
fʀʊ,161
ʀʊx,169
ʊxt,533
xtb,63
tbɑː,84
bɑːʀ,351
ɑːʀə,2167
päuː,150
äuːm,187
uːmə,207
jɛk,438
ɛkl,579
kliː,1069
liːx,2352
iːxɐ,351
nɑːx,1907
inɐ,2291
tʀɑː,700
ʀɑːɡ,338
ɑːɡə,3277
hɑːb,2595
nən,9317
aiɡ,522
iɡə,483
zɑːm,480
mən,5151
bai,1804
zɛl,313
ɛlb,1152
lbs,608
bst,724
liːs,853
eːsa,871
sam,442
amt,507
mtə,113
iːxeː,207
xeːs,659
tʀuː,250
ʀuːɡ,65
uːɡə,303
iːʀə,2314
ʀən,5729
hat,1785
atə,1784
tən,12791
tʀɪ,715
ʀɪt,352
ɪtə,815
xtɐ,814
deːs,6951
ɪmɛ,141
mɛl,587
ɛls,1110
ʃai,119
aid,1461
idə,1032
ɡeːb,2981
eːbə,2556
t͡sai,1223
aix,1154
ixə,485
xən,3036
ait,4459
itə,753
tɑːɡ,1023
jɑːʀ,787
aiə,356
iən,262
ziːə,10170
t͡sva,1196
vai,3658
kʀoː,1244
ʀoːs,999
oːsə,1703
oːseː,417
seːs,589
ʀeːɡ,220
eːɡiː,46
ɡiːʀ,28
kla,1448
lai,2734
ineː,4354
neːs,2190
dɑːt͡s,368
ɑːt͡suː,378
aux,1941
ʃtə,1007
ʀnə,638
zɛt͡s,225
ɛt͡st,578
t͡stə,362
ʃiːn,58
iːnə,2318
eːɡɪ,111
ɡɪʀ,92
ɪʀt,3409
ʀtə,2435
ʃiːd,15
iːdə,676
fɪʀ,306
əʀʀ,8856
ʀʀeː,25
eːɡə,1647
miːt,5129
veːb,54
ənd,1256
leːb,787
ndiː,507
diːç,466
iːçə,1732
çən,1078
tiːə,143
iːəʀ,146
ɡeːf,1246
eːfö,3
föɡ,96
öɡeː,81
ɡeːl,1172
fliː,164
liːɡ,177
iːɡə,774
val,291
alf,65
lfiː,7
fiːʃ,70
alə,3405
ləʀ,340
əʀl,1198
ʀla,568
ɡeːt,1274
eːtiː,66
tiːɐ,53
lɛb,153
ɛbt,242
vɛb,7
dɑːf,1386
ɑːfoː,292
ʀʀɛ,266
ʀɛk,408
ɛkt,619
ktə,2021
eːfiː,512
fiːd,7
əʀt,2666
ʀteː,749
zɛk,379
ɛkn,379
kneː,282
neːt,475
eːtə,2531
mɛʀ,46
ɛʀt,543
oːyːx,2235
əʀf,896
ʀfü,151
fül,232
ült,126
iːdɐ,1595
eːʀə,671
fün,569
ünf,601
nft,137
ftə,402
pʀiː,945
ʀiːŋ,570
iːŋə,1394
həʀ,10640
ʀfoː,30
foːʀ,3133
ɡeːv,1359
eːvü,29
vüʀ,508
üʀm,53
ast,1538
ʊns,2065
ənʃ,937
nʃə,674
mɑːx,849
ɑːxə,1759
bɪl,198
ɪlt,584
ʀʀʃ,123
ʀʃə,85
ɡan,965
ant͡s,1598
nt͡sə,843
aleː,1441
leːs,1162
kʀɪ,475
ʀɪx,1944
t͡suːm,1686
ɪld,210
ldə,606
man,1713
aip,569
ʀtɑː,69
tɑːn,875
ʀʃt,37
zeːt,60
ɡeːɡ,1515
eːɡeː,541
t͡sən,1531
oːyːʀ,1030
yːʀɐ,176
ʃpa,367
pai,338
ais,1982
isə,909
leːm,1054
lən,4662
öɡɛ,37
ɡɛl,389
ɛln,688
ɡʀü,157
ʀün,160
üneː,5
ɛsə,822
sən,5828
vɑːs,2215
ɡeːm,799
eːma,898
zeːʀ,292
ɛks,280
kst,474

al,13
fɔl,2652
ɔlə,1359
ndeː,750
deːt,1606
iːʀeː,593
ʀeːm,722
heːʀ,306
ziːb,507
iːbə,1121
əʀk,1716
ʀkə,556
ʀuːt,100
uːtə,291
hai,2109
ail,1964
ilɪ,348
lɪk,246
ɪkt,772
dɑːʀ,2144
ɑːʀuː,1332
ʀuːm,1424
dɛm,43
ɛms,140
msɛ,43
sɛl,970
lbə,845
ɡəʀ,2086
əʀuː,1099
eːvɔ,366
vɔʀ,1985
ɔʀd,552
eːʃa,41
ʃaf,271
afə,204
fən,1822
zɪn,1853
ɪnt,2817
fɛl,623
ɛld,266
noːx,1166
nɪx,6768
eːva,487
vak,93
aks,315
ksə,207
ənn,6231
knə,159
kai,1767
lan,2258
bau,661
utə,230
ɑːbɐ,4895
neːb,299
eːbeː,205
beːl,655
ɡɪŋ,716
ɪŋk,1523
foːʏ,8
oːʏx,166
ʏxt,135
xteː,843
teːt,3070
neːm,3541
dəŋ,254
əŋk,691
ŋkl,123
kloː,24
loːs,540
pliː,387
oːdeː,191
nɑːs,78
ɑːsə,262
zeːl,690
eːlə,776
p͡fla,92
nt͡st,65
ɡaʀ,95
eːdə,924
hiːn,1854
iːna,920
nai,483
ʊfv,34
fva,11
lʊs,141
ʊst,634
stiː,146
tiːk,302
nt͡suː,130
t͡suːs,289
uːseː,45
seːə,360
aum,333
əns,996
mɪt,520
nnt,124
ntn,122
tniː,95
pöz,358
özə,318
zən,324
ʃtʀ,824
tʀoː,490
ʀoːm,65
väs,27
äsə,87
taɪ,145
aɪl,230
ltə,2224
fiːʀ,300
haʊ,437
aʊp,524
ʊpt,596
ptv,1
tva,31
haɪ,363
piːs,67
iːsoː,24
soːn,125
flɪ,55
lɪs,362
heːf,52
fiːl,1407
iːlɑː,90
ɑːsɛ,421
ɪnd,3472
ɡɔl,470
ɔlt,1722
köʃ,62
öʃt,261
ʃtl,70
tliː,613
beːd,155
eːdɛ,148
dɛl,408
ɛliː,3
liːoː,3
iːoːn,193
lst,1176
sta,473
tai,1077
oːnʏ,11
nʏk,11
ʏks,11
ɡiːoː,9
moːʀ,151
oːʀə,666
ənl,257
nla,259
hɪt,11
ɪtd,195
tdeː,11
deːk,69
eːkeː,78
keːl,97
asyː,111
syːʀ,259
yːʀiː,195
ʀiːn,645
oːʏf,62
ʏfʀ,19
fʀɑː,198
ʀɑːt,544
nɑːm,1299
beːv,180
eːboː,907
boːt,787
zɔl,5557
ɔls,975
vɛl,1024
ɛlx,741
lxeː,593
ɑːɡeː,369
ɡeːs,2136
vɪʀ,3694
ɪʀs,610
toːd,162
əʀb,1196
ʀbə,875
ala,199
vɪl,3016
ɡeːɪ,7
eːɪl,23
ɪlf,241
fiːn,2
pʀa,1292
ʀax,667
säh,24
ähə,56
viːə,3094
nnə,285
üʀd,331
ɡɑːp,436
iːxə,681
foːɡ,38
oːɡeː,37
füʀ,1640
eːfʊ,168
fʊn,266
ʊnd,1724
väʀ,330
äʀə,365
ʃlɑː,511
lɑːf,95
fal,582
ʃliː,87
liːf,195
ʀɪp,24
ɪpə,79
pən,157
ʃloː,40
ʃtä,864
tät,834
ätə,1130
fla,349
aiʃ,252
foːm,766
doːx,753
mai,4545
män,508
äniː,12
niːn,34
anə,196
ənɔ,239
nɔm,233
ɔmə,1774
fɑːt,1229
ɑːtɐ,713
mʊt,383
ʊtɐ,345
fəʀ,5541
aib,1111
ibə,762
hɑːŋ,37
ɑːŋə,1003
ŋən,1984
nak,45
akt,581
ʃäm,50
ämt,12

ʊn,280
lɑːŋ,327
tiːɡ,546
iːɡɐ,52
saɡ,460
aɡt,850
fʀü,204
ʀüx,131
üxt,229
viːʀ,1127
umeː,6
meːs,214
hɑːt,2430
ʀüh,289
ühʀ,919
hʀt,685
ʀts,114
ʀbt,112
ʀdeː,315
ɪtn,13
tnɪ,14
zɔn,970
yːʀə,731
auɡ,622
uɡə,615
eːtɑː,853
vɪs,240
ɪsə,369
ʃau,150
lɪp,191
ɪpl,76
kluː,95
luːk,259
vʊʀ,416
ʊʀd,353
iːʀɐ,542
eːvɑː,84
flɔ,15
lɔx,7
ɔxt,343
fai,217
ənb,186
nbl,1
blä,25
lät,22
ätɐ,307
uːsa,203
amə,336
ʃüʀ,4
üʀt͡s,84
